date,status,fulfilment,sales_channel,ship_service_level,style,sku,category,size,qty,amount,ship_state,b2b,fulfilled_by
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne1233,jne1233_blue_kr_031_xl,kurta,xl,1,376.0,gujarat,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne1977,jne1977_kr_237_xl,kurta,xl,1,259.0,gujarat,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set187,set187_kr_dh_xl,set,xl,1,599.0,uttar_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set349,set349_kr_np_xxxl,set,3xl,1,968.0,karnataka,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0341,j0341_dr_s,western_dress,s,1,744.0,telangana,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0157,j0157_dr_m,western_dress,m,1,625.0,telangana,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0122,j0122_tp_xxl,top,xxl,1,329.0,uttar_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0335,j0335_dr_s,western_dress,s,1,859.0,tamil_nadu,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0341,j0341_dr_m,western_dress,m,1,744.0,tamil_nadu,False,
2022-04-22,shipped_returned_to_seller,merchant,amazon.in,standard,jne3568,jne3568_kr_xl,kurta,xl,1,399.0,delhi,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set269,set269_kr_np_s,set,s,1,824.0,rajasthan,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3399,jne3399_kr_xl,kurta,xl,1,435.0,telangana,False,
2022-04-22,cancelled,merchant,amazon.in,standard,jne3818,jne3818_kr_l,kurta,l,0,475.24,maharashtra,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3465,jne3465_kr_l,kurta,l,1,486.0,tamil_nadu,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne2014,jne2014_kr_178_l,kurta,l,1,353.0,tamil_nadu,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set397,set397_kr_np_xxxl,set,3xl,1,1186.0,madhya_pradesh,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3461,jne3461_kr_s,kurta,s,1,363.0,karnataka,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3567,jne3567_kr_xl,kurta,xl,1,399.0,jharkhand,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0007,j0007_skd_s,set,s,1,1065.0,uttar_pradesh,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,j0152,j0152_dr_l,western_dress,l,1,885.0,karnataka,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,men5015,men5015_kr_l,kurta,l,1,475.0,maharashtra,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,men5032,men5032_kr_m,kurta,m,1,562.0,maharashtra,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3440,jne3440_kr_n_xxxl,kurta,3xl,1,399.0,uttar_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set273,set273_kr_np_s,set,s,1,612.0,punjab,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set258,set258_kr_pp_s,set,s,1,881.0,karnataka,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,j0354,j0354_kr_l,kurta,l,1,568.0,uttar_pradesh,False,
2022-04-22,cancelled,amazon,amazon.in,expedited,set268,set268_kr_np_xxxl,set,3xl,0,,maharashtra,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set217,set217_kr_pp_xxl,set,xxl,1,825.0,karnataka,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set343,set343_kr_np_xxl,set,xxl,1,916.0,karnataka,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3706,jne3706_dr_xl,western_dress,xl,1,413.0,maharashtra,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3368,jne3368_kr_xxxl,kurta,3xl,1,471.0,chhattisgarh,False,
2022-04-22,cancelled,merchant,amazon.in,standard,j0401,j0401_dr_xl,western_dress,xl,0,842.86,maharashtra,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set268,set268_kr_np_m,set,m,1,788.0,rajasthan,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set268,set268_kr_np_l,set,l,1,788.0,rajasthan,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0242,j0242_skd_l,set,l,1,1149.0,bihar,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0301,j0301_tp_m,top,m,1,463.0,maharashtra,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,j0344,j0344_tp_m,top,m,1,518.0,maharashtra,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3765,jne3765_kr_xs,kurta,xs,1,517.0,madhya_pradesh,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set250,set250_kr_sha_xxl,set,xxl,1,680.0,madhya_pradesh,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0401,j0401_dr_xl,western_dress,xl,1,885.0,uttar_pradesh,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,j0230,j0230_skd_l,set,l,1,1112.0,karnataka,False,
2022-04-22,shipped_returned_to_seller,merchant,amazon.in,standard,set286,set286_kr_np_l,set,l,1,626.0,delhi,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,j0341,j0341_dr_xxl,western_dress,xxl,1,791.0,odisha,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0343,j0343_dr_xxl,western_dress,xxl,1,744.0,odisha,False,
2022-04-22,shipped,amazon,amazon.in,expedited,men5009,men5009_kr_xl,kurta,xl,1,499.0,west_bengal,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set197,set197_kr_np_l,set,l,1,759.0,bihar,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set378,set378_kr_np_xxl,set,xxl,1,1299.0,maharashtra,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3618,jne3618_kr_l,kurta,l,1,399.0,telangana,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3810,jne3810_kr_l,kurta,l,1,696.0,telangana,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,j0341,j0341_dr_s,western_dress,s,1,744.0,tamil_nadu,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3707,jne3707_dr_xl,western_dress,xl,1,0.0,jammu_&_kashmir,False,easy_ship
2022-04-22,cancelled,amazon,amazon.in,expedited,set075,set075_kr_dh_xs,set,xs,1,648.0,delhi,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3863,jne3863_tu_xxxl,top,3xl,1,574.0,maharashtra,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set250,set250_kr_sha_xxl,set,xxl,1,680.0,gujarat,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set380,set380_kr_np_xs,set,xs,1,995.0,punjab,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set044,set044_kr_np_xl,set,xl,1,612.0,telangana,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,bl103,bl103_l,blouse,l,1,460.0,odisha,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3405,jne3405_kr_m,kurta,m,1,399.0,west_bengal,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3806,jne3806_kr_l,kurta,l,1,521.0,telangana,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3697,jne3697_kr_l,kurta,l,1,458.0,telangana,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3724,jne3724_kr_l,kurta,l,1,499.0,telangana,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set249,set249_kr_np_m,set,m,1,680.0,uttar_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3782,jne3782_kr_xl,kurta,xl,1,487.0,kerala,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3784,jne3784_kr_xl,kurta,xl,1,458.0,maharashtra,True,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3482,jne3482_kr_xxl,kurta,xxl,1,318.0,maharashtra,True,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set328,set328_kr_np_xxxl,set,3xl,1,635.0,uttar_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3794,jne3794_kr_m,kurta,m,1,517.0,kerala,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne2171,jne2171_kr_437_xl,kurta,xl,1,495.0,kerala,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3618,jne3618_kr_m,kurta,m,1,375.0,bihar,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3334,jne3334_kr_xl,kurta,xl,1,318.0,tamil_nadu,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3619,jne3619_kr_l,kurta,l,1,318.0,tamil_nadu,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne1233,jne1233_blue_kr_031_xl,kurta,xl,1,376.0,andhra_pradesh,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,men5018,men5018_kr_m,kurta,m,1,499.0,telangana,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,j0012,j0012_skd_xl,set,xl,1,1140.0,uttar_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set269,set269_kr_np_l,set,l,1,824.0,bihar,False,
2022-04-22,cancelled,amazon,amazon.in,expedited,j0008,j0008_skd_l,set,l,0,,assam,False,
2022-04-22,cancelled,merchant,amazon.in,standard,set324,set324_kr_np_s,set,s,0,,delhi,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0164,j0164_dr_s,ethnic_dress,s,1,388.0,uttar_pradesh,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set345,set345_kr_np_xxxl,set,3xl,1,626.0,maharashtra,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0283,j0283_set_xxxl,set,3xl,1,1033.0,maharashtra,False,easy_ship
2022-04-22,cancelled,amazon,amazon.in,expedited,j0308,j0308_dr_xxl,western_dress,xxl,0,,madhya_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set324,set324_kr_np_xl,set,xl,1,635.0,assam,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0003,j0003_set_xs,set,xs,1,654.0,karnataka,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3559,jne3559_kr_xxxl,kurta,3xl,1,487.0,telangana,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0349,j0349_set_m,set,m,1,801.0,maharashtra,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set145,set145_kr_np_m,set,m,1,715.0,karnataka,False,
2022-04-22,cancelled,amazon,amazon.in,expedited,jne3440,jne3440_kr_n_xxxl,kurta,3xl,1,399.0,maharashtra,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3804,jne3804_kr_xl,kurta,xl,1,459.0,jammu_&_kashmir,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set291,set291_kr_pp_xxxl,set,3xl,1,563.0,maharashtra,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set254,set254_kr_np_xs,set,xs,1,886.0,karnataka,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set209,set209_kr_pp_m,set,m,1,548.0,madhya_pradesh,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3522,jne3522_kr_l,kurta,l,1,342.0,kerala,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3405,jne3405_kr_xxxl,kurta,3xl,1,399.0,gujarat,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set393,set393_kr_np_xxxl,set,3xl,1,969.0,maharashtra,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0341,j0341_dr_l,western_dress,l,1,744.0,maharashtra,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set280,set280_kr_pp_xxl,set,xxl,1,790.0,rajasthan,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set194,set194_kr_np_m,set,m,1,641.0,maharashtra,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set273,set273_kr_np_s,set,s,1,612.0,andhra_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0230,j0230_skd_l,set,l,1,1112.0,telangana,False,
2022-04-22,shipped,amazon,amazon.in,standard,jne3822,jne3822_kr_s,kurta,s,1,0.0,delhi,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0097,j0097_kr_m,kurta,m,1,568.0,punjab,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0009,j0009_skd_l,set,l,1,999.0,karnataka,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set324,set324_kr_np_m,set,m,1,597.0,maharashtra,False,
2022-04-22,shipped_returned_to_seller,merchant,amazon.in,standard,jne3703,jne3703_kr_m,kurta,m,1,316.0,maharashtra,False,easy_ship
2022-04-22,cancelled,amazon,amazon.in,expedited,jne3716,jne3716_kr_xxl,kurta,xxl,0,,karnataka,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set282,set282_kr_pp_l,set,l,1,1099.0,karnataka,False,
2022-04-22,cancelled,merchant,amazon.in,standard,jne3427,jne3427_kr_xxl,kurta,xxl,0,,karnataka,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3784,jne3784_kr_xs,kurta,xs,1,487.0,himachal_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3510,jne3510_kr_s,kurta,s,1,429.0,himachal_pradesh,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3721,jne3721_kr_xs,kurta,xs,1,329.0,himachal_pradesh,False,easy_ship
2022-04-22,shipped_returned_to_seller,merchant,amazon.in,standard,j0339,j0339_dr_l,western_dress,l,1,744.0,maharashtra,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set278,set278_kr_np_xxxl,set,3xl,1,1432.0,bihar,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0401,j0401_dr_xl,western_dress,xl,1,885.0,kerala,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0401,j0401_dr_s,western_dress,s,1,885.0,maharashtra,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,nw004,nw004_tp_pj_xl,set,xl,1,496.0,uttar_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3879,jne3879_dr_m,western_dress,m,1,791.0,andhra_pradesh,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3484,jne3484_kr_xl,kurta,xl,1,295.0,uttar_pradesh,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,btm033,btm033_np_xs,bottom,xs,1,297.0,uttarakhand,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set398,set398_kr_pp_m,set,m,1,1115.0,bihar,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,men5009,men5009_kr_l,kurta,l,1,499.0,west_bengal,False,
2022-04-22,shipped,amazon,amazon.in,expedited,men5002,men5002_kr_l,kurta,l,1,499.0,west_bengal,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,men5003,men5003_kr_l,kurta,l,1,449.0,west_bengal,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,j0344,j0344_tp_l,top,l,1,487.0,gujarat,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3686,jne3686_tu_m,top,m,1,433.0,karnataka,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3790,jne3790_kr_l,kurta,l,1,316.0,uttar_pradesh,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,men5024,men5024_kr_s,kurta,s,1,475.0,maharashtra,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set271,set271_kr_np_xxl,set,xxl,1,895.0,uttar_pradesh,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set393,set393_kr_np_xl,set,xl,1,969.0,uttar_pradesh,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,j0334,j0334_tp_l,top,l,1,512.0,uttar_pradesh,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3429,jne3429_kr_l,kurta,l,1,299.0,uttar_pradesh,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set398,set398_kr_pp_xxl,set,xxl,1,1186.0,uttar_pradesh,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set405,set405_kr_np_xl,set,xl,1,725.0,uttarakhand,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3468,jne3468_kr_l,kurta,l,1,352.0,maharashtra,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3567,jne3567_kr_xl,kurta,xl,1,399.0,rajasthan,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3510,jne3510_kr_l,kurta,l,1,429.0,odisha,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set187,set187_kr_dh_xl,set,xl,1,599.0,gujarat,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set184,set184_kr_pp_xl,set,xl,1,563.0,gujarat,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3440,jne3440_kr_n_s,kurta,s,1,399.0,assam,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0008,j0008_skd_m,set,m,1,1065.0,delhi,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set319,set319_kr_np_xxxl,set,3xl,1,835.0,andhra_pradesh,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3405,jne3405_kr_m,kurta,m,1,399.0,goa,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3691,jne3691_tu_m,top,m,1,625.0,chhattisgarh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3613,jne3613_kr_xl,kurta,xl,1,399.0,andhra_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set098,set098_kr_pp_s,set,s,1,696.0,uttar_pradesh,False,
2022-04-22,cancelled,merchant,amazon.in,standard,set360,set360_kr_np_xxl,set,xxl,0,1005.36,uttar_pradesh,False,easy_ship
2022-04-22,cancelled,amazon,amazon.in,expedited,set369,set369_kr_np_xxl,set,xxl,1,1173.0,uttar_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3468,jne3468_kr_xxl,kurta,xxl,1,352.0,delhi,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set398,set398_kr_pp_s,set,s,1,1115.0,uttar_pradesh,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set014,set014_kr_pp_xl,set,xl,1,818.0,haryana,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0277,j0277_skd_xl,set,xl,1,1463.0,haryana,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set380,set380_kr_np_xl,set,xl,1,995.0,haryana,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0003,j0003_set_m,set,m,1,654.0,maharashtra,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3465,jne3465_kr_xxl,kurta,xxl,1,486.0,uttar_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne2305,jne2305_kr_533_m,kurta,m,1,357.0,uttar_pradesh,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0108,j0108_skd_m,set,m,1,1149.0,uttar_pradesh,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,j0234,j0234_skd_xs,set,xs,1,1213.0,delhi,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set393,set393_kr_np_s,set,s,1,969.0,maharashtra,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set349,set349_kr_np_s,set,s,1,968.0,maharashtra,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3510,jne3510_kr_s,kurta,s,1,429.0,telangana,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3618,jne3618_kr_l,kurta,l,1,399.0,uttarakhand,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3405,jne3405_kr_m,kurta,m,1,399.0,karnataka,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set349,set349_kr_np_m,set,m,1,968.0,punjab,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0336,j0336_tp_m,top,m,1,599.0,haryana,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3368,jne3368_kr_xxl,kurta,xxl,1,471.0,kerala,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3373,jne3373_kr_xxxl,kurta,3xl,1,376.0,kerala,False,
2022-04-22,cancelled,amazon,amazon.in,expedited,set278,set278_kr_np_xxxl,set,3xl,1,1432.0,bihar,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3500,jne3500_kr_xs,kurta,xs,1,364.0,karnataka,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3793,jne3793_kr_xs,kurta,xs,1,368.0,karnataka,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set291,set291_kr_pp_m,set,m,1,563.0,delhi,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0008,j0008_skd_xs,set,xs,1,1133.0,bihar,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne2171,jne2171_kr_437_xl,kurta,xl,1,495.0,karnataka,False,easy_ship
2022-04-22,shipped_returned_to_seller,merchant,amazon.in,standard,jne3641,jne3641_tp_n_xs,top,xs,1,359.0,gujarat,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3405,jne3405_kr_xxxl,kurta,3xl,1,399.0,karnataka,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set269,set269_kr_np_l,set,l,1,824.0,karnataka,False,
2022-04-22,cancelled,amazon,amazon.in,expedited,jne3611,jne3611_kr_xxl,kurta,xxl,0,,telangana,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3805,jne3805_kr_l,kurta,l,1,459.0,maharashtra,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set331,set331_kr_np_xs,set,xs,1,597.0,bihar,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3373,jne3373_kr_m,kurta,m,1,376.0,karnataka,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3405,jne3405_kr_xxxl,kurta,3xl,1,399.0,uttar_pradesh,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set253,set253_kr_np_s,set,s,1,737.0,punjab,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3465,jne3465_kr_s,kurta,s,1,517.0,karnataka,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0013,j0013_skd_xxl,set,xxl,1,1099.0,punjab,True,easy_ship
2022-04-22,cancelled,merchant,amazon.in,standard,jne3787,jne3787_kr_s,kurta,s,0,463.8,gujarat,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0203,j0203_tp_m,top,m,1,568.0,uttarakhand,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set197,set197_kr_np_xxl,set,xxl,1,759.0,telangana,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3716,jne3716_kr_xxl,kurta,xxl,1,399.0,telangana,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3633,jne3633_kr_xxl,kurta,xxl,1,459.0,telangana,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3468,jne3468_kr_xxl,kurta,xxl,1,352.0,telangana,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set319,set319_kr_np_m,set,m,1,888.0,kerala,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3405,jne3405_kr_s,kurta,s,1,399.0,karnataka,False,easy_ship
